CustomerKey,CustomerName,Gender,Age,City,Governorate,Country,CustomerSegment
3030,  Yasmin Rashad,F,25,Giza,Giza,Egypt,Small Business
3031,Doaa Mansour,female,58,Cairo,Cairo,Egypt,Corporate
3032,Mostafa Rashad,male,30,medina,Al Madinah,Saudi Arabia,Consumer
3033,Charlotte Young,F,58,Giza,Giza,Egypt,Consumer
3034,David Scott,M,40,Riyadh,Riyadh,Saudi Arabia,Consumer
3035,Hessa Zaki,F,28,ALEXANDRIA,Alexandria,Egypt,Small Business
3036,Doaa Al Dosari,F,22,alexandria,Alexandria,Egypt, Consumer
3037,Emma Clark  ,Female,46,cairo,Cairo,Egypt,Small Business
3038,Farida Hassan,F,59,Kuwait City,Al Asimah,Kuwait,Consumer
3039,Ahmed Mostafa,M,42,Assiut,Assiut,Egypt,Consumer
3040,Ali Al Ghamdi,male,62,6th of october,Giza,Egypt,Consumer
3041,EMILY THOMAS,Female,61,sharjah,Sharjah,United Arab Emirates,Corporate
3042,Sultan Fahmy,Male,61,Dubai,Dubai,United Arab Emirates,Small Business
3043,Fahad Al Harbi,M,30,mansoura,Dakahlia,Egypt,Small Business
3044,Ghada  Youssef,Female,21,New Cairo,Cairo,Egypt,Consumer
3045,Sultan Farouk,M,59,Cairo,Cairo,Egypt,Consumer
3046,Ali Fahmy,M,45,cairo,Cairo,Egypt,Consumer 
3047,andrew al qahtani,male,56,doha,Doha,Qatar,VIP
3048,Bilal Youssef,male,31,Port Said,Port Said,Egypt, Small Business
3049,Grace Moore,F,22,Dubai,Dubai,United Arab Emirates,Consumer
3050,Ibrahim Hassan,M,59,new cairo,Cairo,Egypt,VIP
3051,Emma Young,Female,32,Sharjah,Sharjah,United Arab Emirates,VIP
3052,Ahmed  Abdelrahman,male,37,Mansoura,Dakahlia,Egypt,Small Business
3053,Majed Rashad,male,29,mecca,Makkah,Saudi Arabia,Consumer
3054,Aya Rashad,Female,18,Cairo,Cairo,Egypt,Small Business
3055,Hassan Ramadan,Male,55,dubai,Dubai,United Arab Emirates,Small Business
3056,Nasser Ramadan,male,31,Jeddah,Makkah,Saudi Arabia,Consumer
3057,  Majed Ibrahim,Male,52,Cairo,Cairo,Egypt,Corporate
3058,Omar Al Otaibi  ,Male,55,Mansoura,Dakahlia,Egypt,Small Business
3059,Wael Youssef,M,37,Abu Dhabi,Abu Dhabi,United Arab Emirates,Corporate
3060,Hossam Saad,M,43,Dubai,Dubai,United Arab Emirates,Corporate
3061,Sara Al Qahtani,F,19,6TH OF OCTOBER,Giza,Egypt,VIP
3062,Aya Fahmy,Female,33,Giza,Giza,Egypt,Consumer
3063,Amr Fahmy,male,30,6th of october,Giza,Egypt,Consumer
3064,  Mariam Mahmoud,Female,52,PORT SAID,Port Said,Egypt,Corporate
3065,Charlotte Smith,F,62,dubai,Dubai,United Arab Emirates,Corporate
3066,Thomas Abdelrahman,M,37,DOHA,Doha,Qatar,Consumer
3067,Wael Ibrahim,Male,26,Sharjah,Sharjah,United Arab Emirates,Consumer
3068,Fahad Shalaby,Male,30,Aswan,Aswan,Egypt,Consumer
3069,Ahmed Gaber,M,40,6th of October,Giza,Egypt,Corporate
3070,Mia Ramadan,female,53,Dammam,Eastern Province,Saudi Arabia,Small Business
3071,Nour Al Ghamdi,Female,32,ALEXANDRIA,Alexandria,Egypt,Consumer
3072,Mohamed Ibrahim,male,44,Ismailia,Ismailia,Egypt,Consumer
3073,Reem Al Harbi,female,34,Abu Dhabi,Abu Dhabi,United Arab Emirates,Consumer
3074,thomas salem,male,28,medina,Al Madinah,Saudi Arabia,Consumer 
3075,Nasser El Sayed,M,40,Abu Dhabi,Abu Dhabi,United Arab Emirates,Consumer
3076,Nour Shalaby,F,20,Cairo,Cairo,Egypt,Corporate
3077,Ghada Ali,female,22,CAIRO,Cairo,Egypt,Consumer
3078,Sultan Mostafa,Male,44,doha,Doha,Qatar,Consumer
3079,Aisha Zaki,F,56,Port Said,Port Said,Egypt,Small Business
3080,Bilal Mansour,male,64,Mansoura,Dakahlia,Egypt,Consumer
3081,Daniel Al Harbi,M,32,DUBAI,Dubai,United Arab Emirates,Small Business
3082,Laila Al Ghamdi,female,45,Suez,Suez,Egypt,Consumer
3083,Mohamed Ramadan,M,55,Cairo,Cairo,Egypt,Consumer
3084,Ahmed Al Otaibi,male,64,Tanta,Gharbia,Egypt,VIP
3085,Salma Mostafa,F,36,Mansoura,Dakahlia,Egypt,Consumer
3086,Ibrahim Farouk,M,44,zagazig,Sharqia,Egypt,Consumer
3087,Mia Wilson,Female,22,Mansoura,Dakahlia,Egypt,Consumer
3088,Sophia Brown,Female,24,Jeddah,Makkah,Saudi Arabia,Consumer
3089,EMMA WRIGHT,female,52,Zagazig,Sharqia,Egypt,Consumer
3090,Noura Nasser,Female,28,Jeddah,Makkah,Saudi Arabia,Consumer
3091,Sophia Thomas,female,27,Cairo,Cairo,Egypt,Consumer
3092,Youssef Fahmy,Male,20,Tanta,Gharbia,Egypt,Corporate
3093,Latifa Gaber,Female,58,Riyadh,Riyadh,Saudi Arabia,Consumer
3094,Nour Abdelrahman,female,24,Port Said,Port Said,Egypt,Consumer
3095,Aisha Ramadan,female,54,SHARJAH,Sharjah,United Arab Emirates,Small Business
3096,YASMIN ABDELRAHMAN,Female,60,ASSIUT,Assiut,Egypt,Consumer
3097,Hassan  Al Qahtani,male,33,Tanta,Gharbia,Egypt,Consumer
3098,  daniel anderson,Male,18,medina,Al Madinah,Saudi Arabia,VIP
3099,Joseph Brown,M,48,Jeddah,Makkah,Saudi Arabia,Corporate
3100,William Zaki,Male,58,Alexandria,Alexandria,Egypt,Consumer
3101,Amr Abdelrahman,M,60,Dubai,Dubai,United Arab Emirates,VIP
3102,William Smith,male,42,6th of October,Giza,Egypt,Consumer
3103,DANIEL AL DOSARI,Male,65,new cairo,Cairo,Egypt,Corporate
3104,Menna Mansour,female,28,New Cairo,Cairo,Egypt,Consumer
3105,Sultan Shalaby,M,36,doha,Doha,Qatar,VIP
3106,Youssef Abdelrahman,male,51,Giza,Giza,Egypt,Consumer
3107,Amira Rashad,Female,33,New Cairo,Cairo,Egypt,Consumer
3108,Amelia Rashad,Female,61,NEW CAIRO,Cairo,Egypt,Small Business
3109,Grace Young,female,61,Abu Dhabi,Abu Dhabi,United Arab Emirates,Consumer
3110,Salma Al Harbi,F,55,dubai,Dubai,United Arab Emirates,Corporate
3111,Mohamed Al Harbi,M,27,ismailia,Ismailia,Egypt,Small Business
3112,Ibrahim Al Ghamdi,male,43,ISMAILIA,Ismailia,Egypt,Corporate
3113,FATIMA NASSER,F,48,Dubai,Dubai,United Arab Emirates,Corporate
3114,Fatima Farouk,female,56,Alexandria,Alexandria,Egypt,Small Business
3115,Hossam Nasser,male,18,Alexandria,Alexandria,Egypt,Small Business
3116,Omar Mostafa,male,21,Riyadh,Riyadh,Saudi Arabia,Consumer
3117,Ahmed Salem,Male,54,riyadh,Riyadh,Saudi Arabia,Consumer
3118,James Clark,M,53,Alexandria,Alexandria,Egypt,Consumer
3119,Farida Saad,Female,59,Cairo,Cairo,Egypt,Corporate
3120,Emma Scott,Female,63,ASSIUT,Assiut,Egypt,Corporate
3121,Wael El Sayed,M,56,suez,Suez,Egypt,Small Business
3122,Ghada Saad,female,64,RIYADH,Riyadh,Saudi Arabia,Consumer
3123,Doaa Ramadan,female,65,Giza,Giza,Egypt,Corporate
3124,Rana  Farouk,F,42,Kuwait City,Al Asimah,Kuwait,Corporate
3125,Daniel Wilson,Male,19,Doha,Doha,Qatar,Small Business
3126,Dina  Ibrahim,F,57,GIZA,Giza,Egypt,Consumer
3127,hassan mahmoud,male,20,Medina,Al Madinah,Saudi Arabia,Small Business
3128,Nour El Sayed,F,60,NEW CAIRO,Cairo,Egypt,Small Business
3129,Tarek Al Otaibi  ,Male,51,riyadh,Riyadh,Saudi Arabia,Consumer
3130,Ashraf Youssef,male,18,Kuwait City,Al Asimah,Kuwait, Consumer
3131,Faisal Saad,male,61,Dubai,Dubai,United Arab Emirates,VIP
3132,Dina  Al Ghamdi,F,34,Riyadh,Riyadh,Saudi Arabia,Small Business
3133,Emma Scott,F,30,6TH OF OCTOBER,Giza,Egypt,VIP
3134,Daniel Wright,M,18,Dammam,Eastern Province,Saudi Arabia,Small Business
3135,JOSEPH CLARK,M,65,CAIRO,Cairo,Egypt,Consumer
3136,Menna Hassan,female,48,Giza,Giza,Egypt,Small Business
3137,Ghada Mahmoud,Female,35,Cairo,Cairo,Egypt, Small Business
3138,Bilal Al Otaibi,Male,43,New Cairo,Cairo,Egypt,Consumer
3139,Ali El Sayed,Male,62,Ismailia,Ismailia,Egypt,Consumer
3140,John Walker,male,18,Riyadh,Riyadh,Saudi Arabia,Consumer
3141,Robert Scott,M,27,Cairo,Cairo,Egypt,Consumer
3142,Youssef Abdelrahman,M,31,Abu Dhabi,Abu Dhabi,United Arab Emirates,Corporate
3143,Ibrahim Al Otaibi,M,57,6th of october,Giza,Egypt,Corporate
3144,  SHERIF FAROUK,Male,25,Cairo,Cairo,Egypt,Consumer
3145,Karim  Mostafa,M,24,RIYADH,Riyadh,Saudi Arabia,Corporate
3146,Fatima Ramadan,female,55,6TH OF OCTOBER,Giza,Egypt,Consumer
3147,Aya El Sayed,female,54,riyadh,Riyadh,Saudi Arabia,Corporate
3148,Mia Clark,F,35,riyadh,Riyadh,Saudi Arabia,Corporate
3149,Youssef Shalaby,Male,35,Mansoura,Dakahlia,Egypt,Small Business
3150,Mia Anderson,F,36,GIZA,Giza,Egypt,Consumer
3151,Nada Farouk,F,36,Alexandria,Alexandria,Egypt,Consumer
3152,DOAA ALI,female,54,new cairo,Cairo,Egypt,Consumer
3153,Khaled Abdelrahman,male,48,New Cairo,Cairo,Egypt, Small Business
3154,Bilal Abdelrahman,M,26,Tanta,Gharbia,Egypt,Consumer
3155,Tarek Mansour,male,22,Dubai,Dubai,United Arab Emirates,Consumer
3156,Omar Ramadan,Male,27,Mansoura,Dakahlia,Egypt,Small Business
3157,Grace Al Dosari,Female,34,sharjah,Sharjah,United Arab Emirates,Corporate
3158,Laila Nasser,F,23,Kuwait City,Al Asimah,Kuwait,Consumer
3159,James Rashad,male,28,Tanta,Gharbia,Egypt,Consumer
3160,Ahmed Fahmy,male,41,MANSOURA,Dakahlia,Egypt,VIP
3161,Nada Ramadan,Female,50,Dubai,Dubai,United Arab Emirates,Corporate
3162,Mahmoud Mansour  ,Male,44,MEDINA,Al Madinah,Saudi Arabia,Consumer
3163,Daniel Lewis,Male,59,Giza,Giza,Egypt,Consumer
3164,Isabella Miller,Female,54,medina,Al Madinah,Saudi Arabia,Small Business
3165,Fahad Fahmy,male,60,luxor,Luxor,Egypt,VIP 
3166,Rana Al Qahtani,F,51,New Cairo,Cairo,Egypt,Corporate 
3167,Fahad Mansour,M,58,New Cairo,Cairo,Egypt,Small Business
3168,Olivia King,F,24,Luxor,Luxor,Egypt,Corporate
3169,Majed Hassan,male,20,Mecca,Makkah,Saudi Arabia,Consumer
3170,Majed Salem,M,26,alexandria,Alexandria,Egypt,Consumer
3171,Ali Al Ghamdi,M,63,6th of October,Giza,Egypt,Consumer
3172,  Sophia Al Qahtani,Female,33,Riyadh,Riyadh,Saudi Arabia,Consumer
3173,Andrew Shalaby,Male,48,Dubai,Dubai,United Arab Emirates,Consumer
3174,Amr Saad,M,49,JEDDAH,Makkah,Saudi Arabia,VIP
3175,Youssef Mostafa,Male,42,Cairo,Cairo,Egypt,Consumer
3176,Rana Abdelrahman,F,28,New Cairo,Cairo,Egypt,Consumer
3177,  ROBERT DAVIS,Male,29,Giza,Giza,Egypt,Corporate
3178,Emma Mahmoud,F,31,suez,Suez,Egypt,Consumer
3179,Mahmoud Ramadan,male,20,New Cairo,Cairo,Egypt,Consumer
3180,Sameh Khaled,Male,35,Port Said,Port Said,Egypt,Consumer
3181,  Majed Gaber,male,37,Tanta,Gharbia,Egypt,Corporate
3182,  Ahmed Al Dosari,male,18,NEW CAIRO,Cairo,Egypt,Corporate 
3183,Salma Al Ghamdi,Female,50,CAIRO,Cairo,Egypt,Consumer
3184,Latifa Al Otaibi,F,32,dammam,Eastern Province,Saudi Arabia,Consumer
3185,Ashraf  Farouk,male,54,ISMAILIA,Ismailia,Egypt,Consumer
3186,Mostafa Mostafa,M,63,kuwait city,Al Asimah,Kuwait,Corporate
3187,Youssef Mahmoud,male,33,New Cairo,Cairo,Egypt,Corporate
3188,Robert Rashad  ,male,41,Dubai,Dubai,United Arab Emirates,Consumer
3189,Rana Mansour,female,24,giza,Giza,Egypt,Corporate
3190,Sherif  Ali,male,40,SHARJAH,Sharjah,United Arab Emirates,Consumer
3191,Robert Saad,M,24,Jeddah,Makkah,Saudi Arabia,Consumer
3192,Salma Nasser,Female,48,Dubai,Dubai,United Arab Emirates,Consumer
3193,Aya Nasser,F,32,Sharjah,Sharjah,United Arab Emirates,VIP
3194,James King  ,Male,44,Mansoura,Dakahlia,Egypt,Small Business
3195,Dina Mostafa,F,58,Alexandria,Alexandria,Egypt,Corporate
3196,Khaled Shalaby,Male,58,Cairo,Cairo,Egypt, Small Business
3197,mahmoud el sayed,Male,20,Cairo,Cairo,Egypt,Corporate
3198,tarek abdelrahman,Male,35,Medina,Al Madinah,Saudi Arabia,Small Business
3199,Sameh Mostafa,M,27,Jeddah,Makkah,Saudi Arabia,Consumer
3200,David Nasser,male,53,Cairo,Cairo,Egypt,Consumer
3201,Tarek Fahmy,M,39,alexandria,Alexandria,Egypt,Consumer
3202,Doaa Rashad,F,42,Giza,Giza,Egypt,Consumer 
3203,Mohamed Farouk,Male,29,cairo,Cairo,Egypt, Corporate
3204,Robert  Nasser,M,61,Jeddah,Makkah,Saudi Arabia, VIP
3205,Sultan Ali,M,54,Dammam,Eastern Province,Saudi Arabia,Consumer
3206,Thomas Nasser,male,18,Suez,Suez,Egypt,Consumer
3207,Mia Johnson,female,34,aswan,Aswan,Egypt,Small Business
3208,Ahmed Mahmoud,Male,19,KUWAIT CITY,Al Asimah,Kuwait,Consumer
3209,Doaa Shalaby,female,20,KUWAIT CITY,Al Asimah,Kuwait,Corporate
3210,Amira Al Dosari,female,27,Dubai,Dubai,United Arab Emirates,Corporate
3211,Salma Mostafa,female,45,Aswan,Aswan,Egypt,Corporate
3212,  Sameh Abdelrahman,male,61,Dammam,Eastern Province,Saudi Arabia,Corporate
3213,Bilal Saad,M,43,Cairo,Cairo,Egypt,Consumer
3214,Ghada Farouk,female,64,ALEXANDRIA,Alexandria,Egypt,Consumer
3215,Mostafa Zaki,Male,57,jeddah,Makkah,Saudi Arabia,Consumer
3216,Thomas Al Qahtani,Male,39,giza,Giza,Egypt,Consumer
3217,David Abdelrahman,M,37,TANTA,Gharbia,Egypt,Consumer
3218,Nour Al Qahtani,female,58,DAMMAM,Eastern Province,Saudi Arabia,Consumer
3219,Hossam Fahmy  ,M,53,Riyadh,Riyadh,Saudi Arabia,Consumer
3220,Charlotte Martin,female,44,Cairo,Cairo,Egypt,Consumer
3221,Mariam Saad,Female,36,6th of October,Giza,Egypt,Small Business
3222,Wael Mostafa,M,57,ALEXANDRIA,Alexandria,Egypt,Corporate
3223,James Shalaby,M,37,JEDDAH,Makkah,Saudi Arabia,Small Business
3224,andrew smith,male,64,jeddah,Makkah,Saudi Arabia,Corporate
3225,Nasser Mansour,male,41,cairo,Cairo,Egypt,Consumer
3226,Isabella Moore,female,49,Giza,Giza,Egypt,Consumer
3227,  Nasser Youssef,M,56,alexandria,Alexandria,Egypt,Small Business
3228,Andrew Davis,male,20,Alexandria,Alexandria,Egypt,Consumer
3229,Dina Nasser,F,60,Assiut,Assiut,Egypt,Consumer
3230,Mariam  Al Harbi,F,44,New Cairo,Cairo,Egypt,Corporate
3231,Laila Al Qahtani,F,45,giza,Giza,Egypt,Corporate
3232,Farida Mostafa,F,61,DOHA,Doha,Qatar,Consumer
3233,Robert Al Dosari,male,39,riyadh,Riyadh,Saudi Arabia,Consumer
3234,Aisha Fahmy,Female,32,cairo,Cairo,Egypt,Consumer
3235,Fahad Youssef,M,45,giza,Giza,Egypt,Corporate
3236,Fahad Ali,M,40,Jeddah,Makkah,Saudi Arabia,Consumer
3237,Salma Fahmy,female,18,Zagazig,Sharqia,Egypt,Consumer
3238,Mariam Ramadan,F,53,assiut,Assiut,Egypt,Corporate
3239,Hassan Hassan,male,39,Jeddah,Makkah,Saudi Arabia,Consumer
3240,Khaled Farouk,male,18,Jeddah,Makkah,Saudi Arabia,Small Business
3241,Omar Mostafa,Male,45,6th of October,Giza,Egypt,VIP
3242,Youssef Al Harbi,male,33,6th of october,Giza,Egypt,Corporate
3243,Ali El Sayed  ,M,51,Abu Dhabi,Abu Dhabi,United Arab Emirates,Consumer
3244,Omar Farouk,Male,23,New Cairo,Cairo,Egypt,Consumer
3245,Ali Zaki,M,22,abu dhabi,Abu Dhabi,United Arab Emirates,Consumer
3246,James Walker,M,41,New Cairo,Cairo,Egypt,Consumer
3247,Shaimaa Saad,Female,57,Cairo,Cairo,Egypt,Corporate
3248,Michael Hall  ,M,27,Giza,Giza,Egypt,Consumer
3249,Aya Fahmy,F,50,Dubai,Dubai,United Arab Emirates,VIP
3250,SAMEH ALI,Male,20,New Cairo,Cairo,Egypt,Corporate 
3251,Faisal Shalaby,male,47,ALEXANDRIA,Alexandria,Egypt,Small Business
3252,mohamed  salem,male,35,Alexandria,Alexandria,Egypt,Consumer
3253,Fahad Hassan,male,61,NEW CAIRO,Cairo,Egypt,Consumer
3254,Isabella Al Qahtani,F,40,6th of October,Giza,Egypt,Small Business
3255,Doaa  Fahmy,female,56,Cairo,Cairo,Egypt,Consumer 
3256,Sameh Ibrahim,Male,44,Mansoura,Dakahlia,Egypt,Corporate
3257,Majed Hassan,Male,43,Cairo,Cairo,Egypt, Consumer
3258,Mariam Al Harbi,female,37,zagazig,Sharqia,Egypt,Consumer
3259,Daniel Brown,Male,64,ismailia,Ismailia,Egypt,Consumer
3260,  Ashraf Al Dosari,male,25,Mansoura,Dakahlia,Egypt,VIP
3261,BILAL HASSAN,male,63,ABU DHABI,Abu Dhabi,United Arab Emirates,Consumer
3262,ROBERT MARTIN,Male,23,Doha,Doha,Qatar,Consumer
3263,Reem Khaled,female,49,CAIRO,Cairo,Egypt,Small Business
3264,Michael Mansour,M,33,Dammam,Eastern Province,Saudi Arabia,Consumer
3265,Sultan Mahmoud,male,40,ABU DHABI,Abu Dhabi,United Arab Emirates,Consumer
3266,Farida Salem,F,29,Alexandria,Alexandria,Egypt,Consumer
3267,Ghada Shalaby,female,18,Cairo,Cairo,Egypt,Small Business
3268,  Isabella Clark,F,60,Mecca,Makkah,Saudi Arabia,Consumer
3269,Khaled Gaber  ,male,51,Kuwait City,Al Asimah,Kuwait,Consumer
3270,  Menna Ramadan,Female,49,Cairo,Cairo,Egypt,Consumer
3271,Amelia Miller,female,24,Alexandria,Alexandria,Egypt,Corporate
3272,GHADA GABER,female,41,abu dhabi,Abu Dhabi,United Arab Emirates,Corporate
3273,Ibrahim Zaki,M,18,Cairo,Cairo,Egypt,Small Business
3274,William Moore,male,30,Tanta,Gharbia,Egypt,Consumer
3275,Menna Youssef,F,26,cairo,Cairo,Egypt,Consumer
3276,Ghada Salem,Female,21,Alexandria,Alexandria,Egypt,Small Business
3277,Ashraf Mansour,Male,55,Mansoura,Dakahlia,Egypt,Consumer
3278,Sameh Mostafa,M,61,Cairo,Cairo,Egypt,VIP
3279,Bilal  Shalaby,M,63,New Cairo,Cairo,Egypt,VIP
3280,Nasser Al Harbi,M,36,Medina,Al Madinah,Saudi Arabia,Consumer
3281,Reem Gaber,F,54,Ismailia,Ismailia,Egypt,Consumer
3282,Laila Fahmy,female,36,TANTA,Gharbia,Egypt,Small Business
3283,Laila  Mostafa,F,42,Abu Dhabi,Abu Dhabi,United Arab Emirates,Small Business
3284,Emma Al Otaibi,Female,49,Mecca,Makkah,Saudi Arabia,Corporate
3285,James Salem,male,24,Giza,Giza,Egypt,Consumer
3286,Sameh  Rashad,male,45,Sharjah,Sharjah,United Arab Emirates,Consumer
3287,Ibrahim Zaki,M,18,dubai,Dubai,United Arab Emirates,Small Business
3288,Nasser Al Qahtani,male,22,CAIRO,Cairo,Egypt,Corporate
3289,aisha farouk,F,63,Sharjah,Sharjah,United Arab Emirates,Consumer
3290,Ahmed Al Dosari,Male,58,MEDINA,Al Madinah,Saudi Arabia,Small Business
3291,Grace Wilson,female,25,Alexandria,Alexandria,Egypt,Consumer
3292,James Taylor,M,61,Cairo,Cairo,Egypt,Consumer
3293,Majed Rashad,M,48,suez,Suez,Egypt,Corporate
3294,Karim Shalaby,M,44,Dubai,Dubai,United Arab Emirates,Corporate
3295,Laila Ali,female,49,6th of October,Giza,Egypt,Consumer
3296,Yasmin  Ibrahim,female,28,Jeddah,Makkah,Saudi Arabia,Consumer
3297,Joseph Johnson,male,42,Port Said,Port Said,Egypt,Consumer
3298,Menna  Zaki,Female,38,Alexandria,Alexandria,Egypt,Consumer
3299,fatima al ghamdi,female,23,DUBAI,Dubai,United Arab Emirates,Corporate
3300,Ahmed Mostafa,male,64,Dubai,Dubai,United Arab Emirates,Consumer
3301,Andrew Thomas,Male,26,Dammam,Eastern Province,Saudi Arabia,Consumer
3302,Menna Al Harbi,F,64,Assiut,Assiut,Egypt,Consumer
3303,Ali Mahmoud,male,46,Riyadh,Riyadh,Saudi Arabia,Corporate
3304,Emma  Farouk,F,25,Jeddah,Makkah,Saudi Arabia,Corporate
3305,OMAR SAAD,M,45,Abu Dhabi,Abu Dhabi,United Arab Emirates,Small Business
3306,Charlotte Taylor,F,21,kuwait city,Al Asimah,Kuwait,Corporate
3307,Ashraf Mostafa,M,43,ismailia,Ismailia,Egypt,Consumer
3308,Grace Scott,F,58,Cairo,Cairo,Egypt, Consumer
3309,Ava Al Otaibi,Female,41,6th of October,Giza,Egypt,VIP
3310,Shaimaa Al Harbi,female,62,doha,Doha,Qatar,Consumer
3311,Bilal Youssef,male,55,giza,Giza,Egypt,Consumer
3312,Majed  Nasser,M,60,Assiut,Assiut,Egypt,Small Business
3313,Olivia Hall,female,58,CAIRO,Cairo,Egypt,Consumer
3314,Andrew Walker,M,24,New Cairo,Cairo,Egypt,Consumer
3315,Ali Abdelrahman,male,63,CAIRO,Cairo,Egypt,Corporate
3316,Laila Mahmoud,Female,63,Abu Dhabi,Abu Dhabi,United Arab Emirates,Consumer
3317,Amelia El Sayed,F,35,Kuwait City,Al Asimah,Kuwait,Consumer
3318,NOURA SALEM,F,64,New Cairo,Cairo,Egypt,Consumer
3319,Sherif Saad,M,38,Cairo,Cairo,Egypt,Consumer
3320,Charlotte Johnson,female,27,Luxor,Luxor,Egypt,Consumer
3321,Mia Hassan,Female,18,mansoura,Dakahlia,Egypt,Consumer
3322,  Daniel Al Qahtani,male,18,Dubai,Dubai,United Arab Emirates,Small Business
3323,Grace Mostafa,female,49,medina,Al Madinah,Saudi Arabia,VIP
3324,Sara Hassan,F,27,Cairo,Cairo,Egypt, Consumer
3325,Nasser Mansour,M,63,kuwait city,Al Asimah,Kuwait,Consumer
3326,Olivia Nasser,female,31,MANSOURA,Dakahlia,Egypt,Corporate
3327,John Wright,male,30,Giza,Giza,Egypt,Small Business
3328,Youssef Mostafa,male,44,Sharjah,Sharjah,United Arab Emirates,Consumer
3329,Ahmed Mostafa  ,male,63,dubai,Dubai,United Arab Emirates,VIP
3330,Emma Lewis,F,64,Cairo,Cairo,Egypt,Consumer
3331,Mahmoud Al Qahtani,male,28,Dubai,Dubai,United Arab Emirates,Corporate
3332,Aisha Saad  ,F,49,dubai,Dubai,United Arab Emirates,Consumer
3333,Bilal Nasser,Male,24,Riyadh,Riyadh,Saudi Arabia,Small Business
3334,Salma Al Qahtani,Female,24,New Cairo,Cairo,Egypt,Consumer
3335,Doaa Al Qahtani,Female,42,GIZA,Giza,Egypt,Consumer
3336,Mia Smith,female,55,6th of October,Giza,Egypt,Small Business
3337,Fatima Ibrahim,Female,51,GIZA,Giza,Egypt,Consumer
3338,ABDULLAH IBRAHIM,M,41,RIYADH,Riyadh,Saudi Arabia,Consumer
3339,Ahmed Farouk,male,31,Dubai,Dubai,United Arab Emirates,Consumer
3340,MIA THOMAS,F,62,New Cairo,Cairo,Egypt,Consumer
3341,Ahmed Al Ghamdi  ,Male,54,alexandria,Alexandria,Egypt,Small Business
3342,nada al dosari,F,22,CAIRO,Cairo,Egypt,Consumer
3343,Daniel Wright,M,44,Cairo,Cairo,Egypt,Consumer
3344,Mariam Ali,F,54,ALEXANDRIA,Alexandria,Egypt,Consumer
3345,Latifa El Sayed,female,64,Suez,Suez,Egypt,Consumer
3346,Karim Rashad,Male,27,Giza,Giza,Egypt,Small Business
3347,Hessa Al Harbi,female,18,Dubai,Dubai,United Arab Emirates,Consumer 
3348,Sophia Smith,Female,65,riyadh,Riyadh,Saudi Arabia,Corporate
3349,Heba Al Qahtani,Female,63,assiut,Assiut,Egypt,Consumer
3350,Dina Farouk,Female,35,Tanta,Gharbia,Egypt,Consumer
3351,Sherif Saad,Male,43,Abu Dhabi,Abu Dhabi,United Arab Emirates,Consumer
3352,Nada Farouk,Female,28,6TH OF OCTOBER,Giza,Egypt,Consumer
3353,Hossam Al Ghamdi,male,46,Abu Dhabi,Abu Dhabi,United Arab Emirates,Consumer
3354,Bilal Gaber,male,20,Giza,Giza,Egypt,Consumer
3355,Nada Ibrahim,F,42,KUWAIT CITY,Al Asimah,Kuwait,Consumer
3356,Sophia Smith,Female,29,suez,Suez,Egypt,Consumer
3357,Sophia Al Qahtani,Female,62,Zagazig,Sharqia,Egypt,Consumer
3358,MAJED YOUSSEF,Male,57,Jeddah,Makkah,Saudi Arabia,Corporate
3359,Ashraf El Sayed,M,24,Mecca,Makkah,Saudi Arabia,Corporate
3360,Mahmoud Al Otaibi,male,39,doha,Doha,Qatar,Consumer
3361,Mohamed Farouk,male,25,SHARJAH,Sharjah,United Arab Emirates,Consumer
3362,John Farouk,M,25,CAIRO,Cairo,Egypt,Small Business
3363,David Moore,M,50,Zagazig,Sharqia,Egypt,Small Business
3364,Mostafa Al Ghamdi,male,24,Cairo,Cairo,Egypt,Consumer
3365,Hana El Sayed,female,32,Giza,Giza,Egypt,Consumer
3366,Fatima Abdelrahman,Female,18,JEDDAH,Makkah,Saudi Arabia,Consumer
3367,Heba Al Dosari,female,48,Alexandria,Alexandria,Egypt,Consumer
3368,Tarek Al Otaibi,M,30,New Cairo,Cairo,Egypt,Consumer
3369,Abdullah Al Harbi,Male,59,GIZA,Giza,Egypt,Small Business
3370,Sameh Zaki,male,65,6th of October,Giza,Egypt,VIP
3371,Youssef Zaki  ,M,23,luxor,Luxor,Egypt,Small Business
3372,Omar Hassan,M,31,Riyadh,Riyadh,Saudi Arabia,Small Business
3373,Daniel Jackson,Male,32,Kuwait City,Al Asimah,Kuwait,Corporate
3374,Mariam Fahmy,Female,57,Alexandria,Alexandria,Egypt,Consumer
3375,  James Wright,Male,27,Suez,Suez,Egypt,VIP
3376,Salma Salem  ,Female,35,tanta,Gharbia,Egypt, Corporate
3377,Hessa Youssef,Female,55,6th of October,Giza,Egypt,Corporate
3378,Faisal Khaled,male,19,Alexandria,Alexandria,Egypt,Small Business
3379,Sultan Salem,Male,44,giza,Giza,Egypt,Consumer
3380,Rana Nasser,F,54,Alexandria,Alexandria,Egypt,Corporate
3381,ROBERT FAROUK,Male,50,Suez,Suez,Egypt,Corporate
3382,  Yasmin Ali,Female,31,cairo,Cairo,Egypt,Consumer
3383,David Young,male,20,DUBAI,Dubai,United Arab Emirates,Consumer
3384,Mariam Khaled,female,49,Cairo,Cairo,Egypt,Corporate
3385,Faisal Rashad,M,58,Aswan,Aswan,Egypt,Consumer
